,doc,entity,position,type
512,19960926_79623.txt,algeria,636;,LOCATION
513,19960930_86891.txt,algeria,24;269;,LOCATION
514,19961002_90544.txt,algeria,573;1591;1693;3173;,LOCATION
515,19961002_91500.txt,algeria,9;76;,LOCATION
516,19961005_98269.txt,algeria,27;78;,LOCATION
517,19961008_103331.txt,algeria,1379;,LOCATION
518,19961009_104276.txt,algeria,1226;,LOCATION
519,19961009_106077.txt,algeria,244;,LOCATION
520,19961010_109058.txt,algeria,303;,LOCATION
521,19961014_115170.txt,algeria,9;,LOCATION
522,19961016_119723.txt,algeria,5;70;,LOCATION
523,19961016_120823.txt,algeria,17;82;479;981;,LOCATION
524,19961018_126155.txt,algeria,342;,LOCATION
525,19961021_131399.txt,algeria,507;,LOCATION
526,19961023_138197.txt,algeria,9;77;279;2209;2616;,LOCATION
527,19961028_147055.txt,algeria,1749;2240;,LOCATION
528,19961028_148297.txt,algeria,252;,LOCATION
529,19961028_148537.txt,algeria,9;74;,LOCATION
530,19961030_154480.txt,algeria,5;,LOCATION
531,19961030_155501.txt,algeria,484;,LOCATION
532,19961031_157970.txt,algeria,152;326;,LOCATION
533,19961102_161986.txt,algeria,24;285;,LOCATION
534,19961105_165817.txt,algeria,214;,LOCATION
535,19961108_175624.txt,algeria,257;,LOCATION
536,19961110_178598.txt,algeria,1;25;310;376;871;,LOCATION
537,19961111_180697.txt,algeria,1;98;,LOCATION
538,19961112_181919.txt,algeria,2036;,LOCATION
539,19961112_182979.txt,algeria,9;76;,LOCATION
540,19970128_336971.txt,algeria,789;,LOCATION
541,19970422_529219.txt,algeria,8;75;,LOCATION
542,19970701_700199.txt,algeria,505;1234;,LOCATION
543,19960822_8450.txt,algiers,2244;,LOCATION
544,19960902_27844.txt,algiers,141;339;,LOCATION
545,19960903_30971.txt,algiers,364;604;,LOCATION
546,19960915_54727.txt,algiers,820;1162;,LOCATION
547,19961002_91500.txt,algiers,503;,LOCATION
548,19961005_98269.txt,algiers,513;,LOCATION
549,19961009_104276.txt,algiers,312;1566;1869;,LOCATION
550,19961028_147055.txt,algiers,1819;,LOCATION
551,19961030_155501.txt,algiers,156;299;,LOCATION
552,19961110_178598.txt,algiers,43;,LOCATION
553,19961111_180697.txt,algiers,59;,LOCATION
554,19961113_187905.txt,algiers,213;,LOCATION
555,19960822_8110.txt,amman,371;,LOCATION
556,19960827_16670.txt,amman,59;428;,LOCATION
557,19960827_17648.txt,amman,860;,LOCATION
558,19960827_17688.txt,amman,377;,LOCATION
559,19960828_20660.txt,amman,465;,LOCATION
560,19960902_27804.txt,amman,61;,LOCATION
561,19960903_30165.txt,amman,1201;,LOCATION
562,19960904_32039.txt,amman,58;,LOCATION
563,19960904_33587.txt,amman,41;,LOCATION
564,19960910_44162.txt,amman,1599;,LOCATION
565,19960911_46390.txt,amman,63;240;554;1413;,LOCATION
566,19960918_62179.txt,amman,60;288;,LOCATION
567,19960920_68410.txt,amman,42;584;,LOCATION
568,19960925_76398.txt,amman,60;726;,LOCATION
569,19960926_79563.txt,amman,52;,LOCATION
570,19961004_97126.txt,amman,58;,LOCATION
571,19961010_109158.txt,amman,1855;,LOCATION
572,19961014_114990.txt,amman,56;919;,LOCATION
573,19961015_118770.txt,amman,363;,LOCATION
574,19961019_128689.txt,amman,41;,LOCATION
575,19961023_136856.txt,amman,56;513;,LOCATION
576,19961024_140393.txt,amman,58;2637;3253;,LOCATION
577,19961025_145402.txt,amman,41;,LOCATION
578,19961103_162509.txt,amman,40;1495;1554;1634;,LOCATION
579,19961106_168857.txt,amman,458;,LOCATION
580,19961110_178618.txt,amman,1132;2840;,LOCATION
581,19961113_187805.txt,amman,900;,LOCATION
582,19970313_440619.txt,amman,60;,LOCATION
583,19970318_450042.txt,amman,54;,LOCATION
584,19960820_3860.txt,amsterdam,63;,LOCATION
585,19960820_4340.txt,amsterdam,59;2766;,LOCATION
586,19960820_4400.txt,amsterdam,49;830;,LOCATION
587,19960820_4920.txt,amsterdam,63;1022;1249;,LOCATION
588,19960821_5408.txt,amsterdam,53;688;,LOCATION
589,19960821_5468.txt,amsterdam,620;,LOCATION
590,19960821_6508.txt,amsterdam,76;,LOCATION
591,19960821_6648.txt,amsterdam,999;,LOCATION
592,19960821_7108.txt,amsterdam,64;252;416;,LOCATION
593,19960822_7810.txt,amsterdam,57;669;,LOCATION
594,19960822_7910.txt,amsterdam,353;,LOCATION
595,19960822_8430.txt,amsterdam,54;1370;,LOCATION
596,19960823_10434.txt,amsterdam,55;1223;,LOCATION
597,19960823_10529.txt,amsterdam,55;,LOCATION
598,19960823_11573.txt,amsterdam,73;,LOCATION
599,19960826_15175.txt,amsterdam,46;882;,LOCATION
600,19960827_15892.txt,amsterdam,53;619;,LOCATION
601,19960827_17567.txt,amsterdam,1094;,LOCATION
602,19960828_18178.txt,amsterdam,45;947;1336;,LOCATION
603,19960828_18473.txt,amsterdam,58;170;,LOCATION
604,19960828_18571.txt,amsterdam,738;,LOCATION
605,19960828_19779.txt,amsterdam,485;,LOCATION
606,19960828_20762.txt,amsterdam,54;2098;,LOCATION
607,19960829_22720.txt,amsterdam,852;,LOCATION
608,19960829_22801.txt,amsterdam,671;,LOCATION
609,19960830_23866.txt,amsterdam,714;,LOCATION
610,19960830_24542.txt,amsterdam,60;,LOCATION
611,19960830_25149.txt,amsterdam,275;,LOCATION
612,19960831_26100.txt,amsterdam,46;845;,LOCATION
613,19960905_33875.txt,amsterdam,1817;,LOCATION
614,19960908_39910.txt,amsterdam,64;932;,LOCATION
615,19960910_42655.txt,amsterdam,526;,LOCATION
616,19960910_44242.txt,amsterdam,1145;,LOCATION
617,19960911_47549.txt,amsterdam,3683;,LOCATION
618,19960912_51196.txt,amsterdam,1244;,LOCATION
619,19960913_51352.txt,amsterdam,52;630;,LOCATION
620,19960913_51632.txt,amsterdam,56;,LOCATION
621,19960913_51676.txt,amsterdam,64;1043;,LOCATION
622,19960913_51854.txt,amsterdam,42;138;,LOCATION
623,19960913_53676.txt,amsterdam,1705;,LOCATION
624,19960916_56521.txt,amsterdam,51;,LOCATION
625,19960916_56823.txt,amsterdam,65;2557;,LOCATION
626,19960916_56959.txt,amsterdam,58;703;,LOCATION
627,19960917_59102.txt,amsterdam,42;359;495;,LOCATION
628,19960918_62361.txt,amsterdam,66;178;1865;,LOCATION
629,19960919_65029.txt,amsterdam,58;598;,LOCATION
630,19960919_65354.txt,amsterdam,62;127;1665;,LOCATION
631,19960920_67321.txt,amsterdam,63;965;,LOCATION
632,19960920_68008.txt,amsterdam,506;,LOCATION
633,19960920_68048.txt,amsterdam,6749;8067;,LOCATION
634,19960920_68068.txt,amsterdam,1011;1141;1266;,LOCATION
635,19960923_71432.txt,amsterdam,4301;5697;,LOCATION
636,19960923_71876.txt,amsterdam,2129;,LOCATION
637,19960924_72363.txt,amsterdam,936;,LOCATION
638,19960924_73764.txt,amsterdam,60;1129;,LOCATION
639,19960924_74283.txt,amsterdam,55;563;,LOCATION
640,19960925_75937.txt,amsterdam,62;991;,LOCATION
641,19960926_77460.txt,amsterdam,52;,LOCATION
642,19960926_79683.txt,amsterdam,854;,LOCATION
643,19960927_83002.txt,amsterdam,52;593;709;1734;1946;,LOCATION
644,19960929_83511.txt,amsterdam,57;208;1043;,LOCATION
645,19961001_87544.txt,amsterdam,57;438;,LOCATION
646,19961001_89906.txt,amsterdam,67;3489;,LOCATION
647,19961001_89927.txt,amsterdam,55;871;,LOCATION
648,19961001_89989.txt,amsterdam,52;2756;,LOCATION
649,19961002_92689.txt,amsterdam,55;2117;,LOCATION
650,19961004_96759.txt,amsterdam,48;1507;,LOCATION
651,19961004_97267.txt,amsterdam,3231;,LOCATION
652,19961004_97913.txt,amsterdam,54;914;1853;,LOCATION
653,19961004_97933.txt,amsterdam,489;,LOCATION
654,19961007_100973.txt,amsterdam,57;268;472;912;1053;,LOCATION
655,19961008_103551.txt,amsterdam,49;,LOCATION
656,19961009_105776.txt,amsterdam,1939;,LOCATION
657,19961009_106317.txt,amsterdam,66;,LOCATION
658,19961009_106377.txt,amsterdam,66;1896;,LOCATION
659,19961009_106537.txt,amsterdam,56;879;,LOCATION
660,19961009_106977.txt,amsterdam,60;652;,LOCATION
661,19961010_109318.txt,amsterdam,30;65;260;,LOCATION
662,19961010_109398.txt,amsterdam,2609;,LOCATION
663,19961011_111085.txt,amsterdam,53;1053;,LOCATION
664,19961011_111105.txt,amsterdam,1615;1981;2144;,LOCATION
665,19961014_115270.txt,amsterdam,59;191;1189;,LOCATION
666,19961015_117947.txt,amsterdam,57;489;1258;,LOCATION
667,19961016_119743.txt,amsterdam,985;,LOCATION
668,19961016_120904.txt,amsterdam,61;3312;,LOCATION
669,19961016_121725.txt,amsterdam,3842;,LOCATION
670,19961016_122167.txt,amsterdam,61;,LOCATION
671,19961017_124902.txt,amsterdam,66;1895;,LOCATION
672,19961018_127657.txt,amsterdam,49;2492;,LOCATION
673,19961018_128319.txt,amsterdam,53;932;,LOCATION
674,19961021_131620.txt,amsterdam,64;2594;,LOCATION
675,19961021_131640.txt,amsterdam,61;1497;,LOCATION
676,19961021_131700.txt,amsterdam,63;2063;,LOCATION
677,19961022_135565.txt,amsterdam,1321;,LOCATION
678,19961023_138898.txt,amsterdam,51;2116;,LOCATION
679,19961024_140673.txt,amsterdam,509;,LOCATION
680,19961024_141673.txt,amsterdam,61;1239;,LOCATION
681,19961024_141713.txt,amsterdam,1240;,LOCATION
682,19961024_141753.txt,amsterdam,354;,LOCATION
683,19961024_141913.txt,amsterdam,42;138;,LOCATION
684,19961025_144341.txt,amsterdam,51;1917;,LOCATION
685,19961025_144702.txt,amsterdam,61;,LOCATION
686,19961025_144802.txt,amsterdam,57;3784;,LOCATION
687,19961027_146372.txt,amsterdam,63;1254;,LOCATION
688,19961028_147896.txt,amsterdam,61;977;,LOCATION
689,19961028_147916.txt,amsterdam,49;1786;,LOCATION
690,19961029_150234.txt,amsterdam,646;,LOCATION
691,19961030_152758.txt,amsterdam,387;,LOCATION
692,19961030_152838.txt,amsterdam,56;734;,LOCATION
693,19961030_153919.txt,amsterdam,3837;,LOCATION
694,19961030_154720.txt,amsterdam,52;2541;,LOCATION
695,19961101_159627.txt,amsterdam,636;,LOCATION
696,19961101_160248.txt,amsterdam,48;1180;,LOCATION
697,19961101_160268.txt,amsterdam,53;1778;,LOCATION
698,19961101_160609.txt,amsterdam,605;753;,LOCATION
699,19961101_160869.txt,amsterdam,1507;1752;,LOCATION
700,19961101_161611.txt,amsterdam,64;585;,LOCATION
701,19961104_164049.txt,amsterdam,61;1651;,LOCATION
702,19961104_164109.txt,amsterdam,48;1195;,LOCATION
703,19961105_166938.txt,amsterdam,48;1523;,LOCATION
704,19961105_167319.txt,amsterdam,66;2135;,LOCATION
705,19961105_167359.txt,amsterdam,106;,LOCATION
706,19961105_167679.txt,amsterdam,51;679;,LOCATION
707,19961105_168361.txt,amsterdam,63;589;,LOCATION
708,19961105_168421.txt,amsterdam,65;3121;,LOCATION
709,19961106_170058.txt,amsterdam,51;,LOCATION
710,19961107_173239.txt,amsterdam,1294;,LOCATION
711,19961107_174922.txt,amsterdam,65;587;,LOCATION
712,19961108_177265.txt,amsterdam,55;,LOCATION
713,19961108_177345.txt,amsterdam,660;,LOCATION
714,19961108_177605.txt,amsterdam,1043;,LOCATION
715,19961108_177666.txt,amsterdam,57;574;,LOCATION
716,19961111_179596.txt,amsterdam,798;,LOCATION
717,19961111_180437.txt,amsterdam,61;1105;,LOCATION
718,19961112_181712.txt,amsterdam,49;,LOCATION
719,19961112_181871.txt,amsterdam,1543;,LOCATION
720,19961210_246818.txt,amsterdam,48;970;,LOCATION
721,19961220_271458.txt,amsterdam,3730;,LOCATION
722,19970210_367898.txt,amsterdam,64;1335;1514;,LOCATION
723,19970217_381760.txt,amsterdam,1457;,LOCATION
724,19970411_503166.txt,amsterdam,65;1626;1904;,LOCATION
725,19970417_519374.txt,amsterdam,53;244;2299;,LOCATION
726,19970506_563723.txt,amsterdam,668;,LOCATION
727,19970616_664628.txt,amsterdam,719;,LOCATION
728,19970618_670779.txt,amsterdam,59;,LOCATION
729,19970618_670799.txt,amsterdam,2373;,LOCATION
730,19970702_703168.txt,amsterdam,65;165;813;,LOCATION
731,19970707_712158.txt,amsterdam,65;254;524;641;,LOCATION
732,19970711_724104.txt,amsterdam,52;1509;,LOCATION
733,19960917_58463.txt,anaheim,23;95;164;1419;,LOCATION
734,19960923_69573.txt,anaheim,60;,LOCATION
735,19961001_88838.txt,anaheim,202;,LOCATION
736,19961006_98397.txt,anaheim,3375;,LOCATION
737,19961023_135716.txt,anaheim,1339;,LOCATION
738,19961031_155987.txt,anaheim,422;,LOCATION
739,19961106_168937.txt,anaheim,1335;1546;,LOCATION
740,19961107_172058.txt,anaheim,325;,LOCATION
741,19961108_177505.txt,anaheim,1328;1492;,LOCATION
742,19970611_652341.txt,anaheim,1565;,LOCATION
743,19970612_655571.txt,anaheim,2570;,LOCATION
744,19960821_6228.txt,anchorage,573;1155;,LOCATION
745,19960822_9050.txt,anchorage,430;,LOCATION
746,19960827_17191.txt,anchorage,56;,LOCATION
747,19960828_19999.txt,anchorage,56;,LOCATION
748,19960920_68048.txt,anchorage,4522;4712;,LOCATION
749,19961007_99626.txt,anchorage,1102;,LOCATION
750,19961009_104436.txt,anchorage,55;1125;,LOCATION
751,19961011_111657.txt,anchorage,51;,LOCATION
752,19961107_172358.txt,anchorage,1758;1871;2036;5322;11285;,LOCATION
753,19960904_33486.txt,andaman sea,930;,LOCATION
754,19961023_137316.txt,andaman sea,1078;,LOCATION
755,19961031_157630.txt,andaman sea,435;,LOCATION
756,19961112_184540.txt,andaman sea,2594;,LOCATION
757,19960828_19148.txt,andorra,1020;,LOCATION
758,19961001_89846.txt,andrews air force base,43;,LOCATION
759,19970415_509834.txt,andrews air force base,1002;,LOCATION
760,19960822_9050.txt,angola,1;34;,LOCATION
761,19960822_9051.txt,angola,1727;,LOCATION
762,19960824_12670.txt,angola,931;1085;,LOCATION
763,19960825_13089.txt,angola,2642;,LOCATION
764,19960826_14089.txt,angola,1;9;58;93;754;1718;,LOCATION
765,19960903_28618.txt,angola,1;24;208;253;385;,LOCATION
766,19960910_42848.txt,angola,23605;,LOCATION
767,19960928_83178.txt,angola,1;9;121;258;,LOCATION
768,19961009_104276.txt,angola,1368;,LOCATION
769,19961010_107656.txt,angola,2134;,LOCATION
770,19961011_110384.txt,angola,403;,LOCATION
771,19961024_141793.txt,angola,566;,LOCATION
772,19961028_148377.txt,angola,1517;,LOCATION
773,19961104_164549.txt,angola,5;193;,LOCATION
774,19961111_180397.txt,angola,2945;,LOCATION
775,19970504_558419.txt,angola,1;416;,LOCATION
776,19970527_616910.txt,angola,1504;,LOCATION
777,19960821_6768.txt,ankara,55;749;,LOCATION
778,19960826_14973.txt,ankara,55;,LOCATION
779,19960827_17388.txt,ankara,52;,LOCATION
780,19960828_18390.txt,ankara,50;,LOCATION
781,19960829_22540.txt,ankara,60;701;,LOCATION
782,19960831_26019.txt,ankara,57;,LOCATION
783,19960901_26448.txt,ankara,3694;,LOCATION
784,19960902_27344.txt,ankara,327;,LOCATION
785,19960902_27744.txt,ankara,693;1161;2388;,LOCATION
786,19960902_28369.txt,ankara,41;,LOCATION
787,19960906_37318.txt,ankara,1004;,LOCATION
788,19960908_39830.txt,ankara,56;1255;2663;,LOCATION
789,19960909_40029.txt,ankara,1876;,LOCATION
790,19960909_42096.txt,ankara,211;1053;,LOCATION
791,19960911_48030.txt,ankara,1429;,LOCATION
792,19960912_48332.txt,ankara,3154;3251;,LOCATION
793,19960917_59283.txt,ankara,3121;,LOCATION
794,19960918_62965.txt,ankara,57;787;3128;,LOCATION
795,19960919_66000.txt,ankara,2046;,LOCATION
796,19960921_68807.txt,ankara,57;2634;,LOCATION
797,19960922_69354.txt,ankara,843;1512;,LOCATION
798,19960922_69374.txt,ankara,57;130;1202;1362;2730;2749;,LOCATION
799,19960923_70465.txt,ankara,389;601;1182;1307;1735;3149;,LOCATION
800,19960923_71147.txt,ankara,1409;2298;2661;3675;,LOCATION
801,19960925_76438.txt,ankara,42;,LOCATION
802,19960925_77242.txt,ankara,58;172;801;1817;1979;2086;,LOCATION
803,19960927_80478.txt,ankara,56;,LOCATION
804,19961002_92003.txt,ankara,56;217;,LOCATION
805,19961003_95445.txt,ankara,57;,LOCATION
806,19961009_106937.txt,ankara,1529;,LOCATION
807,19961010_108177.txt,ankara,60;,LOCATION
808,19961013_113176.txt,ankara,1569;,LOCATION
809,19961014_115684.txt,ankara,57;,LOCATION
810,19961016_121425.txt,ankara,58;857;,LOCATION
811,19961017_124702.txt,ankara,49;,LOCATION
812,19961017_124722.txt,ankara,56;567;,LOCATION
813,19961020_129203.txt,ankara,1275;1512;,LOCATION
814,19961020_129243.txt,ankara,60;,LOCATION
815,19961022_134703.txt,ankara,58;,LOCATION
816,19961031_156728.txt,ankara,53;1210;,LOCATION
817,19961101_161531.txt,ankara,61;,LOCATION
818,19961105_167459.txt,ankara,61;1273;3633;,LOCATION
819,19961106_169678.txt,ankara,59;,LOCATION
820,19961107_174140.txt,ankara,401;,LOCATION
821,19961108_176785.txt,ankara,25;125;,LOCATION
822,19961108_176805.txt,ankara,60;,LOCATION
823,19961108_176825.txt,ankara,60;,LOCATION
824,19961108_176845.txt,ankara,60;,LOCATION
825,19961110_178578.txt,ankara,1003;,LOCATION
826,19961112_182499.txt,ankara,60;,LOCATION
827,19961118_198681.txt,ankara,41;,LOCATION
828,19970301_413051.txt,ankara,326;618;932;,LOCATION
829,19970319_454991.txt,ankara,43;,LOCATION
830,19970403_486423.txt,ankara,42;,LOCATION
831,19960830_23946.txt,antananarivo,65;,LOCATION
832,19961228_279015.txt,antananarivo,63;,LOCATION
833,19970211_369060.txt,antananarivo,63;,LOCATION
834,19960910_44202.txt,antarctica,1338;,LOCATION
835,19960926_78894.txt,antarctica,2016;,LOCATION
836,19961020_128983.txt,anticosti island,388;,LOCATION
837,19960908_39870.txt,antigua,1748;,LOCATION
838,19960910_42682.txt,aqaba,1148;,LOCATION
839,19961001_87703.txt,aqaba,1776;,LOCATION
840,19961008_103331.txt,aqaba,1083;,LOCATION
841,19961104_164489.txt,aqaba,1309;,LOCATION
842,19961025_142841.txt,arabian sea,207;,LOCATION
843,19961031_157630.txt,arabian sea,569;,LOCATION
844,19960831_25980.txt,arbil province,200;1376;,LOCATION
845,19960831_26019.txt,arbil province,45;162;565;819;,LOCATION
846,19960901_26448.txt,arbil province,276;586;1039;1688;1884;2159;2411;2578;3868;,LOCATION
847,19960901_26528.txt,arbil province,817;,LOCATION
848,19960901_26548.txt,arbil province,603;,LOCATION
849,19960902_26868.txt,arbil province,804;,LOCATION
850,19960902_27344.txt,arbil province,163;285;434;810;1121;1329;1457;1618;2202;2449;,LOCATION
851,19960902_27364.txt,arbil province,199;487;2163;3109;,LOCATION
852,19960902_27604.txt,arbil province,664;1086;1203;1342;2998;,LOCATION
853,19960902_27744.txt,arbil province,485;526;657;917;1236;1381;1794;3608;,LOCATION
854,19960902_28369.txt,arbil province,798;,LOCATION
855,19960903_30165.txt,arbil province,1484;,LOCATION
856,19960903_30327.txt,arbil province,987;,LOCATION
857,19960903_30368.txt,arbil province,1628;3463;,LOCATION
858,19960903_30931.txt,arbil province,3179;3491;4348;,LOCATION
859,19960904_32039.txt,arbil province,1721;,LOCATION
860,19960904_32058.txt,arbil province,3714;4193;,LOCATION
861,19960905_36011.txt,arbil province,57;337;630;1278;1395;,LOCATION
862,19960908_39830.txt,arbil province,2026;,LOCATION
863,19960909_40029.txt,arbil province,2157;2342;3924;,LOCATION
864,19960912_49912.txt,arbil province,1888;,LOCATION
865,19960914_54085.txt,arbil province,791;1133;3387;,LOCATION
866,19960916_56622.txt,arbil province,1133;,LOCATION
867,19960916_56642.txt,arbil province,1363;,LOCATION
868,19960918_62965.txt,arbil province,1134;,LOCATION
869,19960922_69374.txt,arbil province,747;,LOCATION
870,19960923_70465.txt,arbil province,2923;,LOCATION
871,19960927_81730.txt,arbil province,1696;,LOCATION
872,19961013_113176.txt,arbil province,693;811;1319;2440;,LOCATION
873,19961014_115684.txt,arbil province,248;514;1118;,LOCATION
874,19961020_129203.txt,arbil province,1866;,LOCATION
875,19961020_129263.txt,arbil province,975;,LOCATION
876,19961021_130578.txt,arbil province,2244;,LOCATION
877,19961031_156728.txt,arbil province,793;,LOCATION
878,19961001_88044.txt,area of operations artelekom,917;,LOCATION
879,19961001_88044.txt,area of operations cherepovets,888;,LOCATION
880,19961001_88044.txt,area of operations elektrosvyaz,498;860;973;1027;1060;,LOCATION
881,19961004_96205.txt,area of operations gorkovsky avtomobilny zavod,496;,LOCATION
882,19961001_88044.txt,area of operations mezhdugorodny mezhdunarodny telefon,800;,LOCATION
883,19961001_88044.txt,area of operations murmanskelektrosvyaz,948;,LOCATION
884,19961001_88044.txt,area of operations novgorodtelekom,1007;,LOCATION
885,19961001_88044.txt,area of operations svyazinvest,1131;,LOCATION
886,19961017_123280.txt,area of operations tashkent,1857;,LOCATION
887,19960925_75058.txt,area of operations tatneft,386;,LOCATION
888,19960820_2515.txt,argentina,212;281;587;829;1071;1804;,LOCATION
889,19960821_5388.txt,argentina,1;422;542;,LOCATION
890,19960821_6088.txt,argentina,1;546;927;,LOCATION
891,19960823_11231.txt,argentina,2323;,LOCATION
892,19960823_11936.txt,argentina,1970;,LOCATION
893,19960827_16511.txt,argentina,1;688;,LOCATION
894,19960827_16531.txt,argentina,1;68;,LOCATION
895,19960828_19268.txt,argentina,1;87;,LOCATION
896,19960829_22439.txt,argentina,2996;3614;5710;,LOCATION
897,19960831_25800.txt,argentina,1696;,LOCATION
898,19960902_27223.txt,argentina,1;,LOCATION
899,19960903_29390.txt,argentina,1;88;324;556;,LOCATION
900,19960904_31781.txt,argentina,1;1094;,LOCATION
901,19960904_31801.txt,argentina,1;12;72;,LOCATION
902,19960904_31821.txt,argentina,914;,LOCATION
903,19960904_32756.txt,argentina,872;,LOCATION
904,19960906_37178.txt,argentina,1;,LOCATION
905,19960906_37277.txt,argentina,597;,LOCATION
906,19960906_37974.txt,argentina,623;,LOCATION
907,19960909_40393.txt,argentina,307;378;441;,LOCATION
